target_id,on_ofac_sdn,on_eu_fsf,on_uk_fcdo,on_un_sc,list_count,coverage_class,sole_list,schema,typology,country,added_year,dq_missing_dob,dq_name_translit,dq_mononym,dq_cross_source_conflict,dq_stale,dq_any
NK-000223,True,False,False,False,1,single-list,OFAC SDN,Person,Counter-terrorism,Russia,2018,False,False,False,False,False,False
NK-000224,True,False,False,False,1,single-list,OFAC SDN,Person,Human rights/Corruption,Venezuela,2021,False,False,False,False,False,False
NK-000225,True,False,False,False,1,single-list,OFAC SDN,Organization,Cyber,UAE,2019,False,False,False,False,False,False
NK-000226,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Afghanistan,2023,False,False,False,False,False,False
NK-000227,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Russia,2025,False,False,False,False,False,False
NK-000228,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,China,2025,False,False,False,False,False,False
NK-000229,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Russia,2026,False,False,False,False,False,False
NK-000230,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Venezuela,2019,False,False,False,False,False,False
NK-000231,True,False,False,False,1,single-list,OFAC SDN,Person,Counter-terrorism,Syria,2021,False,False,False,False,False,False
NK-000232,True,False,False,False,1,single-list,OFAC SDN,Vessel,Russia/Ukraine,Russia,2024,False,False,False,False,False,False
NK-000233,True,False,False,False,1,single-list,OFAC SDN,Vessel,Russia/Ukraine,Afghanistan,2025,False,False,False,False,False,False
NK-000234,True,False,False,False,1,single-list,OFAC SDN,Vessel,Russia/Ukraine,Venezuela,2022,False,False,False,False,False,False
NK-000235,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Libya,2023,False,False,False,False,False,False
NK-000236,True,False,False,False,1,single-list,OFAC SDN,Person,Iran/DPRK proliferation,Belarus,2024,False,False,False,False,False,False
NK-000237,True,False,False,False,1,single-list,OFAC SDN,Organization,Iran/DPRK proliferation,Russia,2019,False,False,False,False,False,False
NK-000238,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,Russia,2024,False,True,False,False,False,True
NK-000239,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,China,2022,False,False,False,False,False,False
NK-000240,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Afghanistan,2024,False,False,False,False,False,False
NK-000241,True,False,False,False,1,single-list,OFAC SDN,Organization,Human rights/Corruption,Iran,2018,False,False,False,False,False,False
NK-000242,True,False,False,False,1,single-list,OFAC SDN,Organization,Counter-terrorism,Belarus,2024,False,False,False,False,False,False
NK-000243,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,Iran,2020,False,False,False,False,False,False
NK-000244,True,False,False,False,1,single-list,OFAC SDN,Organization,Counter-terrorism,Russia,2021,False,False,False,False,False,False
NK-000245,True,False,False,False,1,single-list,OFAC SDN,Vessel,Narcotics/TCO/Trafficking,Ukraine,2024,False,False,False,False,False,False
NK-000246,True,False,False,False,1,single-list,OFAC SDN,Person,Other regional,Russia,2022,False,False,False,False,False,False
NK-000247,True,False,False,False,1,single-list,OFAC SDN,Aircraft,Russia/Ukraine,Russia,2026,False,False,False,False,False,False
NK-000248,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,UAE,2025,False,False,False,False,False,False
NK-000249,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,North Korea,2023,False,False,False,False,False,False
NK-000250,True,False,False,False,1,single-list,OFAC SDN,Person,Other regional,Russia,2023,False,False,False,False,False,False
NK-000251,True,False,False,False,1,single-list,OFAC SDN,CryptoWallet,Narcotics/TCO/Trafficking,Iran,2020,False,False,False,False,False,False
NK-000252,True,False,False,False,1,single-list,OFAC SDN,Organization,Iran/DPRK proliferation,Myanmar,2021,False,False,False,False,False,False
NK-000253,True,False,False,False,1,single-list,OFAC SDN,Person,Iran/DPRK proliferation,North Korea,2024,True,False,False,False,False,True
NK-000254,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Other,2021,False,False,False,False,False,False
NK-000255,True,False,False,False,1,single-list,OFAC SDN,Person,Human rights/Corruption,Syria,2023,False,False,False,False,False,False
NK-000256,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Myanmar,2021,False,False,False,False,False,False
NK-000257,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Ukraine,2021,False,False,False,False,False,False
NK-000258,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Russia,2024,False,False,False,False,False,False
NK-000259,True,False,False,False,1,single-list,OFAC SDN,Person,Iran/DPRK proliferation,Russia,2019,False,False,False,False,False,False
NK-000260,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Russia,2019,False,False,False,False,False,False
NK-000261,True,False,False,False,1,single-list,OFAC SDN,Organization,Human rights/Corruption,Iran,2026,False,False,False,False,False,False
NK-000262,True,False,False,False,1,single-list,OFAC SDN,Organization,Cyber,Russia,2026,False,False,False,False,False,False
NK-000263,True,False,False,False,1,single-list,OFAC SDN,Organization,Iran/DPRK proliferation,Russia,2020,False,True,False,False,False,True
NK-000264,True,False,False,False,1,single-list,OFAC SDN,CryptoWallet,Narcotics/TCO/Trafficking,Syria,2024,False,False,False,False,False,False
NK-000265,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Sudan,2023,False,False,False,False,False,False
NK-000266,True,False,False,False,1,single-list,OFAC SDN,Person,Other regional,North Korea,2023,False,False,False,False,False,False
NK-000267,True,False,False,False,1,single-list,OFAC SDN,Person,Counter-terrorism,Russia,2024,False,True,False,False,False,True
NK-000268,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,Russia,2024,False,False,False,False,False,False
NK-000269,True,False,False,False,1,single-list,OFAC SDN,Person,Cyber,Venezuela,2024,False,False,False,False,False,False
NK-000270,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Other,2023,False,False,False,False,False,False
NK-000271,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,UAE,2022,False,False,False,False,False,False
NK-000272,True,False,False,False,1,single-list,OFAC SDN,Vessel,Narcotics/TCO/Trafficking,Russia,2023,False,False,False,False,False,False
NK-000273,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Other,2023,False,False,False,False,False,False
NK-000274,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,Iran,2025,False,False,False,False,False,False
NK-000275,True,False,False,False,1,single-list,OFAC SDN,Organization,Counter-terrorism,Russia,2025,False,False,False,False,False,False
NK-000276,True,False,False,False,1,single-list,OFAC SDN,Organization,Counter-terrorism,UAE,2018,False,False,False,False,False,False
NK-000277,True,False,False,False,1,single-list,OFAC SDN,Organization,Counter-terrorism,Russia,2025,False,False,False,False,False,False
NK-000278,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,Other,2022,False,False,False,False,False,False
NK-000279,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Other,2019,False,False,False,False,False,False
NK-000280,True,False,False,False,1,single-list,OFAC SDN,Organization,Human rights/Corruption,Iran,2022,False,False,False,False,False,False
NK-000281,True,False,False,False,1,single-list,OFAC SDN,Organization,Counter-terrorism,Russia,2018,False,False,False,False,False,False
NK-000282,True,False,False,False,1,single-list,OFAC SDN,Organization,Human rights/Corruption,Russia,2023,False,False,False,False,False,False
NK-000283,True,False,False,False,1,single-list,OFAC SDN,Person,Counter-terrorism,Other,2021,False,False,False,False,False,False
NK-000284,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,Venezuela,2023,False,False,False,False,False,False
NK-000285,True,False,False,False,1,single-list,OFAC SDN,Organization,Counter-terrorism,Russia,2019,False,False,False,False,False,False
NK-000286,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Russia,2022,False,False,False,False,False,False
NK-000287,True,False,False,False,1,single-list,OFAC SDN,Person,Counter-terrorism,Russia,2020,False,False,False,False,False,False
NK-000288,True,False,False,False,1,single-list,OFAC SDN,Person,Other regional,Venezuela,2024,False,False,False,False,False,False
NK-000289,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,Sudan,2022,False,False,False,False,False,False
NK-000290,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Libya,2018,False,False,False,False,False,False
NK-000291,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Russia,2025,False,False,False,False,False,False
NK-000292,True,False,False,False,1,single-list,OFAC SDN,Organization,Cyber,Syria,2025,False,False,False,False,False,False
NK-000293,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,China,2025,False,False,False,False,False,False
NK-000294,True,False,False,False,1,single-list,OFAC SDN,Person,Human rights/Corruption,Libya,2023,False,False,False,False,False,False
NK-000295,True,False,False,False,1,single-list,OFAC SDN,CryptoWallet,Other regional,China,2021,False,False,False,False,False,False
NK-000296,True,False,False,False,1,single-list,OFAC SDN,Person,Human rights/Corruption,Russia,2024,False,False,False,False,False,False
NK-000297,True,False,False,False,1,single-list,OFAC SDN,Person,Counter-terrorism,Yemen,2023,False,False,False,False,False,False
NK-000298,True,False,False,False,1,single-list,OFAC SDN,Person,Other regional,Russia,2022,False,False,False,False,False,False
NK-000299,True,False,False,False,1,single-list,OFAC SDN,CryptoWallet,Narcotics/TCO/Trafficking,Afghanistan,2023,False,False,False,False,False,False
NK-000300,True,False,False,False,1,single-list,OFAC SDN,Person,Counter-terrorism,Other,2018,False,False,False,False,False,False
NK-000301,True,False,False,False,1,single-list,OFAC SDN,Person,Counter-terrorism,Russia,2023,False,True,False,False,False,True
NK-000302,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Mali,2019,False,False,False,False,False,False
NK-000303,True,False,False,False,1,single-list,OFAC SDN,Person,Counter-terrorism,Yemen,2020,False,False,False,False,False,False
NK-000304,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,Afghanistan,2023,False,False,False,False,False,False
NK-000305,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Russia,2024,False,False,False,False,False,False
NK-000306,True,False,False,False,1,single-list,OFAC SDN,Organization,Counter-terrorism,Syria,2018,False,False,False,False,False,False
NK-000307,True,False,False,False,1,single-list,OFAC SDN,Organization,Human rights/Corruption,Russia,2026,False,False,False,False,False,False
NK-000308,True,False,False,False,1,single-list,OFAC SDN,Person,Iran/DPRK proliferation,Russia,2018,False,True,False,False,False,True
NK-000309,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Russia,2019,False,False,False,False,False,False
NK-000310,True,False,False,False,1,single-list,OFAC SDN,Person,Russia/Ukraine,Iraq,2024,False,False,False,False,False,False
NK-000311,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,China,2021,False,False,False,False,False,False
NK-000312,True,False,False,False,1,single-list,OFAC SDN,Organization,Counter-terrorism,Russia,2019,False,True,False,False,False,True
NK-000313,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Lebanon,2020,False,False,False,False,False,False
NK-000314,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Iran,2024,False,False,False,False,False,False
NK-000315,True,False,False,False,1,single-list,OFAC SDN,Organization,Counter-terrorism,North Korea,2025,False,False,False,False,False,False
NK-000316,True,False,False,False,1,single-list,OFAC SDN,Person,Cyber,UAE,2025,False,False,False,False,False,False
NK-000317,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,UAE,2023,False,False,False,False,False,False
NK-000318,True,False,False,False,1,single-list,OFAC SDN,Organization,Human rights/Corruption,Russia,2022,False,False,False,False,False,False
NK-000319,True,False,False,False,1,single-list,OFAC SDN,Vessel,Narcotics/TCO/Trafficking,Other,2026,False,False,False,False,False,False
NK-000320,True,False,False,False,1,single-list,OFAC SDN,Person,Counter-terrorism,Russia,2022,False,False,False,False,False,False
NK-000321,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,Iran,2018,False,False,False,False,False,False
NK-000322,True,False,False,False,1,single-list,OFAC SDN,Organization,Counter-terrorism,China,2020,False,False,False,False,False,False
NK-000323,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,Iran,2025,False,True,False,False,False,True
NK-000324,True,False,False,False,1,single-list,OFAC SDN,Person,Cyber,Russia,2020,False,False,False,False,False,False
NK-000325,True,False,False,False,1,single-list,OFAC SDN,CryptoWallet,Human rights/Corruption,Syria,2025,False,False,False,False,False,False
NK-000326,True,False,False,False,1,single-list,OFAC SDN,Organization,Narcotics/TCO/Trafficking,North Korea,2025,False,False,False,False,False,False
NK-000327,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Iran,2023,False,False,False,False,False,False
NK-000328,True,False,False,False,1,single-list,OFAC SDN,Person,Counter-terrorism,Myanmar,2018,False,False,False,False,False,False
NK-000329,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Nicaragua,2026,False,False,False,False,False,False
NK-000330,True,False,False,False,1,single-list,OFAC SDN,Organization,Cyber,Myanmar,2023,False,False,False,False,False,False
NK-000331,True,False,False,False,1,single-list,OFAC SDN,Person,Other regional,Libya,2024,False,False,False,False,False,False
NK-000332,True,False,False,False,1,single-list,OFAC SDN,Organization,Russia/Ukraine,Venezuela,2024,False,False,False,False,False,False
NK-000333,True,False,False,False,1,single-list,OFAC SDN,Organization,Other regional,Belarus,2018,False,False,False,False,False,False
NK-000334,True,False,False,False,1,single-list,OFAC SDN,Person,Narcotics/TCO/Trafficking,Russia,2024,False,False,False,False,False,False
NK-000335,True,False,False,False,1,single-list,OFAC SDN,Person,Cyber,Syria,2022,False,False,False,False,False,False
